unitId,总数,标题,经度,维度,地址,信息,原价,现价,城市,区域,整套,布局,评分,点评
10313,35262,已消毒《素居》万达广场高层 配套大型超市,121.574682,31.120403,上海市浦东新区周浦万达广场A栋海逸阁（沪南公路3467号）,近周浦东地铁站,205,201,上海,浦东新区,整套,1居1床2人,4.9,560
16350251,35262,【喜筑01】田子坊/日月光/瑞金医院,121.473598,31.207282,斜土路1077弄,近打浦桥地铁站,259,228,上海,徐汇区,整套,1居1床2人,4.9,24
18428754,35262,【复试房】可做饭/免费停车/近地铁/万达,121.24382199999991,31.059344849329996,龙湖新壹城,近松江大学城地铁站,317,254,上海,松江区,整套,1居1床2人,5.0,7
9843499,35262,大悦城人民广场近地铁8号线 温馨一室户,121.47485999999984,31.250027738136083,金城大厦,近曲阜路地铁站,320,288,上海,静安区,整套,1居1床2人,5.0,5
16422932,35262,【晶彩13】高清极米投影 地铁直达新天地,121.331695,31.245763,万达广场(江桥店)5号写字楼,近金运路地铁站,343,327,上海,嘉定区,整套,1居2床2人,5.0,4
437732,35262,北欧风 南京路步行街 外滩 人民广场豫园,121.48517399999992,31.239766867670163,中福大厦(南门)(人民广场-地铁站),近人民广场地铁站,368,332,上海,黄浦区,整套,1居1床2人,4.8,275
5424183,35262,【鹿屿溪】欧美简约风大床房/曹杨路地铁站,121.4186264743594,31.24488722139388,曹杨君悦苑(兰溪路10弄),近枫桥路地铁站,228,228,上海,普陀区,整套,1居1床2人,4.9,19
9627654,35262,『夕雾』DSN接送/双早投影/花园景观房,121.70029,31.140254,民义村,近迪士尼地铁站,470,447,上海,浦东新区,整套,1居1床2人,5.0,67
12973801,35262,素简静觅·素妍 超大吊床按摩浴缸私人庭院,121.70087640346108,31.154426012941663, S222(南六公路)(川沙路农场路路口东200米),近迪士尼地铁站,628,566,上海,浦东新区,整套,1居1床2人,5.0,24
27020785,35262,大悦城一居室 人民广场 外滩 火车站,121.471679,31.250153,中心铂庭,近曲阜路地铁站,566,566,上海,静安区,整套,1居1床2人,0.0,0
11112445,35262,网红设计师民宿~栖柚 清新治愈露台 泳池,121.7077664067226,31.15553852878831, 牌楼二路,近迪士尼地铁站,708,638,上海,浦东新区,整套,1居2床3人,4.9,53
10368086,35262,又见.归宿-203雨水接/送DSN含早餐,121.709177,31.155276,又见归宿,近迪士尼地铁站,503,454,上海,浦东新区,整套,1居1床2人,5.0,16
13030193,35262,素简静觅山岚·浴缸小院近dsn浦东机场,121.72555285582015,31.148183318296525,115吴店村郭家宅(川沙路农场路路口东200米),近迪士尼地铁站,562,506,上海,浦东新区,整套,1居1床2人,5.0,37
17309867,35262,［外滩］南京东路/人民广场/温馨落地大床,121.4911529791784,31.23798698627516,中福世福汇大酒店,近豫园地铁站,298,270,上海,黄浦区,整套,1居2床4人,0.0,0
9694287,35262,【和风】陆家嘴黄浦江边的榻榻米小屋,121.518567,31.23069,张杨路,近商城路地铁站,428,407,上海,浦东新区,整套,1居1床2人,4.9,112
15953568,35262,【落夕】梅奔世博馆近仁济儿医江景房,121.514122,31.206696,海博大厦,近南浦大桥地铁站,280,266,上海,浦东新区,整套,1居1床2人,4.9,18
18786552,35262,仪宿-温馨投影套房，靠近曹杨路地铁站！,121.42392881473486,31.239780964537125, 宁夏路366弄4号(宁夏路366弄绿地世纪城三期),近金沙江路地铁站,340,340,上海,普陀区,整套,1居1床2人,5.0,6
9884127,35262,又见.归宿【别墅-102惊蛰】透明秋千,121.708212,31.156759,龄楼(邱家宅65号),近迪士尼地铁站,533,481,上海,浦东新区,整套,1居1床2人,4.8,22
14989087,35262,外滩田子坊绿地滨江大露台轻奢风近地铁直达,121.47893050734773,31.20367929715153,东晖花苑(打浦桥398弄),近鲁班路地铁站,1197,1138,上海,黄浦区,整套,2居2床4人,5.0,12
12728262,35262,KANEGI WANG 复式景观房近地铁,121.66237502930342,31.22072898976632,魔米公寓(高科东路777弄),近唐镇地铁站,371,354,上海,浦东新区,整套,1居1床2人,5.0,9
15832615,35262,【国家会展】虹桥机场/轻奢两房/二号线,121.314653,31.19143,虹桥世界中心-B栋,近徐泾东地铁站,578,550,上海,青浦区,整套,2居2床3人,5.0,29
17446171,35262,地铁九号线松江大学城简约北欧风一居室公寓,121.24081734964308,31.056641357254893,御上海青橙,近松江大学城地铁站,291,258,上海,松江区,整套,1居1床2人,5.0,7
